GO.ID	Term	Annotated	Significant	Expected	P_value
GO:0071339	MLL1 complex	27	2	1.56	0.46924
GO:0005903	brush border	84	5	4.87	0.46940
GO:0043197	dendritic spine	61	4	3.54	0.47453
GO:0012507	ER to Golgi transport vesicle membrane	17	5	0.99	0.48030
GO:0045171	intercellular bridge	19	3	1.1	0.48102
GO:0031045	dense core granule	11	1	0.64	0.48154
GO:0034709	methylosome	11	1	0.64	0.48154
GO:0032426	stereocilium tip	11	1	0.64	0.48154
GO:0031932	TORC2 complex	11	1	0.64	0.48154
GO:0031588	nucleotide-activated protein kinase complex	11	1	0.64	0.48154
GO:0045202	synapse	665	39	38.54	0.48394
GO:0005622	intracellular anatomical structure	12381	901	717.52	0.50154
GO:0005938	cell cortex	376	35	21.79	0.50331
GO:0000139	Golgi membrane	29	2	1.68	0.50724
GO:0012506	vesicle membrane	648	48	37.55	0.50793
GO:0014731	spectrin-associated cytoskeleton	12	1	0.7	0.51161
GO:0001891	phagocytic cup	12	1	0.7	0.51161
GO:0008305	integrin complex	12	1	0.7	0.51161
GO:0005834	heterotrimeric G-protein complex	12	1	0.7	0.51161
GO:0016580	Sin3 complex	12	1	0.7	0.51161
GO:0030286	dynein complex	97	7	5.62	0.51694
GO:0034399	nuclear periphery	84	9	4.87	0.53854
GO:0005685	U1 snRNP	13	1	0.75	0.53993
GO:0042641	actomyosin	40	5	2.32	0.54209
GO:0031410	cytoplasmic vesicle	1331	99	77.14	0.55632
GO:0016607	nuclear speck	157	9	9.1	0.56218
GO:0000791	euchromatin	14	1	0.81	0.56661
GO:0005721	pericentric heterochromatin	14	1	0.81	0.56661
GO:0033268	node of Ranvier	14	1	0.81	0.56661
GO:0000242	pericentriolar material	14	1	0.81	0.56661
GO:0030056	hemidesmosome	14	1	0.81	0.56661
GO:0072686	mitotic spindle	51	3	2.96	0.57359
GO:0000792	heterochromatin	48	4	2.78	0.57710
GO:0030135	coated vesicle	128	24	7.42	0.58567
GO:0030496	midbody	214	12	12.4	0.58907
GO:0032588	trans-Golgi network membrane	15	1	0.87	0.59175
GO:0019898	extrinsic component of membrane	159	10	9.21	0.59229
